"id","diocese_id","code","alias","name","type","responsible","description","email","phone","url","picture","tags","phone_original","phone_international","phone_national","community_type","common_name"
3279,869,"ex/27/lieuvin-sud-et-pays-d-ouche","139072","Lieuvin Sud et Pays d'Ouche","Paroisse",,"&nbsp;Informations concernant la paroisse ","paroisse.broglie@orange.fr","+33232445056",,,,"02.32.44.50.56","+33 2 32 44 50 56","02 32 44 50 56","PARISH",
3280,869,"ex/27/montgeoly","139032","Montgeoly","Paroisse",,"Informations concernant la paroisse ","paroisse.montgeoly@orange.fr","+33232561081",,,,"0232561081","+33 2 32 56 10 81","02 32 56 10 81","PARISH",
3281,869,"ex/27/notre-dame-risle-seine","139002","Notre Dame Risle Seine","Paroisse",,"&nbsp;Informations concernant la paroisse ","paroisse.pontaudemer@wanadoo.fr","+33232562384",,,,"02.32.56.23.84","+33 2 32 56 23 84","02 32 56 23 84","PARISH",
3282,869,"ex/27/notre-dame-saint-taurin","139078","Notre Dame Saint Taurin","Paroisse",,"Lien vers les informations générales concernant la paroisse  ","cathedrale_evreux@orange.fr","+33232330657","http://paroisse-cathedrale-evreux27.over-blog.fr/",,,"02.32.33.06.57","+33 2 32 33 06 57","02 32 33 06 57","PARISH",
3283,869,"ex/27/notre-dame-de-bonne-esperance","139034","Notre Dame de Bonne Espérance","Paroisse",,"Lien vers les informations sur la paroisse ","parois.gaillon@wanadoo.fr","+33232539169","http://www.paroisse-gaillon.fr/",,,"02.32.53.91.69","+33 2 32 53 91 69","02 32 53 91 69","PARISH",
3284,869,"ex/27/notre-dame-de-charentonne","139074","Notre Dame de Charentonne","Paroisse",,"&nbsp;Informations concernant la paroisse ","paroisse.charentonne@orange.fr","+33232430682","http://ndame-charentonne.over-blog.com/",,,"02.32.43.06.82","+33 2 32 43 06 82","02 32 43 06 82","PARISH",
3285,869,"ex/27/notre-dame-de-seine-andelle","139065","Notre Dame de Seine Andelle","Paroisse","Père Pascal LEROUX","Informations concernant la paroisse ","paroisse.ndsa@orange.fr","+33232497648","http://andelle.paroisse.free.fr/",,,"02.32.49.76.48","+33 2 32 49 76 48","02 32 49 76 48","PARISH",
3286,869,"ex/27/notre-dame-de-l-alliance","139068","Notre Dame de l'Alliance","Paroisse",,"Informations générales sur la paroisse ","ndalliance27@aliceadsl.fr","+33232310882",,,,"02.32.31.08.82","+33 2 32 31 08 82","02 32 31 08 82","PARISH",
3287,869,"ex/27/notre-dame-des-bois-pays-de-louviers","139035","Notre Dame des Bois Pays de Louviers","Paroisse",,"Informations concernant la paroisse ","canappevilleparoisse@free.fr","+33232505866",,,,"02.32.50.58.66","+33 2 32 50 58 66","02 32 50 58 66","PARISH",
3288,869,"ex/27/notre-dame-du-grand-sud-d-evreux","139036","Notre Dame du Grand Sud d'Evreux","Paroisse",,"Informations générales pour la paroisse&nbsp; ","paroisse.ndgs@orange.fr","+33232583203","http://www.pndgs27.canalblog.com/",,,"02.32.58.32.03","+33 2 32 58 32 03","02 32 58 32 03","PARISH",
3289,869,"ex/27/notre-dame-du-roumois","139037","Notre Dame du Roumois","Paroisse",,"Informations concernant la paroisse ","paroisse.roumois@wanadoo.fr","+33232562087",,,,"02.32.56.20.87","+33 2 32 56 20 87","02 32 56 20 87","PARISH",
3290,869,"ex/27/pacy-vallee-d-eure","139039","Pacy Vallée d'Eure","Paroisse",,"Lien vers les informations générales concernant la paroisse ","paroisse.vde@gmail.com","+33232360161","http://ppvde.fr/",,,"02.32.36.01.61","+33 2 32 36 01 61","02 32 36 01 61","PARISH",
3291,869,"ex/27/pays-de-conches","139064","Pays de Conches","Paroisse",,"Lien vers les informations de la paroisse  ","paroisse.paysdeconches@orange.fr","+33232300432",,,,"02.32.30.04.32","+33 2 32 30 04 32","02 32 30 04 32","PARISH",
3292,869,"ex/27/plateau-d-etrepagny","139044","Plateau d'Etrepagny","Paroisse",,"Informations concernant la paroisse  ","paroisse2etrepagny@aliceadsl.fr","+33232557138","https://sites.google.com/site/paroisseetrepagny/presentation-de-la-paroisse",,,"02.32.55.71.38","+33 2 32 55 71 38","02 32 55 71 38","PARISH",
3293,869,"ex/27/plateau-du-neubourg","139045","Plateau du Neubourg","Paroisse",,"Informations concernant la paroisse ","presbytere.neubourg@free.fr","+33232350177",,,,"02.32.35.01.77","+33 2 32 35 01 77","02 32 35 01 77","PARISH",
3294,869,"ex/27/pere-laval-louviers-bouche-de-seine","139066","Père Laval Louviers Boucle de Seine","Paroisse",,"Informations concernant la paroisse ","paroisseperelaval@gmail.com","+33232400135","http://paroisselouviers.com/",,,"02.32.40.01.35","+33 2 32 40 01 35","02 32 40 01 35","PARISH",
3295,869,"ex/27/roum-oison","139049","Roum'Oison","Paroisse",,"Informations concernant la paroisse ","roum-oison.paroisse@orange.fr","+33975433068",,,,"09 75 43 30 68","+33 9 75 43 30 68","09 75 43 30 68","PARISH",
3296,869,"ex/27/saint-andre-mesnilliers","139079","Saint André Mesnilliers","Paroisse",,"Informations concernant la paroisse ","paroisse.standre@wanadoo.fr","+33237829016","http://presbytere-saintandre27.eklablog.com/",,,"02.37.82.90.16","+33 2 37 82 90 16","02 37 82 90 16","PARISH",
3297,869,"ex/27/saint-jean-baptiste-du-val-iton","139070","Saint Jean Baptiste du Val Iton","Paroisse",,"Lien vers les informations concernant la paroisse ","secretariat.sjbvi@orange.fr","+33232330458","http://saintjeanbaptiste-evreux.catholique.fr",,,"02 32 33 04 58","+33 2 32 33 04 58","02 32 33 04 58","PARISH",
3298,869,"ex/27/saint-louis-pays-de-vernon","139075","Saint Louis Pays de Vernon","Paroisse",,"Lien vers les informations concernant la paroisse","paroissesaintlouisvernon27@orange.fr","+33232510381","http://www.paroissesaintlouis.com/",,,"02.32.51.03.81","+33 2 32 51 03 81","02 32 51 03 81","PARISH",
3299,869,"ex/27/saint-martin-de-la-risle","139054","Saint Martin de la Risle","Paroisse",,"Informations concernant la paroisse","paroissest-martin@wanadoo.fr","+33232448188",,,,"02.32.44.81.88","+33 2 32 44 81 88","02 32 44 81 88","PARISH",
3300,869,"ex/27/saint-nicaise-du-vexin-normand","139056","Saint Nicaise du Vexin Normand","Paroisse",,"Lien vers les informations concernant la paroisse","contact@saintnicaise.fr","+33232520149",,,,"02.32.52.01.49","+33 2 32 52 01 49","02 32 52 01 49","PARISH",
3301,869,"ex/27/saint-pierre-des-deux-rives","139077","Saint Pierre des Deux Rives","Paroisse",,"Informations concernant la paroisse ","paroissestpierredes2rives@orange.fr","+33235230131","http://www.paroissestpierre2rives.fr/",,,"02 35 23 0131","+33 2 35 23 01 31","02 35 23 01 31","PARISH",
3302,869,"ex/27/sainte-marie-du-pays-de-verneuil","139071","Sainte Marie du Pays de Verneuil","Paroisse",,"Informations concernant la paroisse ","paroisse.ste.marie.verneuil@orange.fr","+33232320656","http://www.paroisse-verneuil-sur-avre.com/",,,"02.32.32.06.56","+33 2 32 32 06 56","02 32 32 06 56","PARISH",
3303,870,"ey/91/abbeville-la-riviere","140001","Abbéville la Rivière","Paroisse",," ","secteurbeauce@orange.fr","+33164950035","http://www.paroissesbeauce91.catholique.fr/ABBEVILLE-LA-RIVIERE","http://lh3.googleusercontent.com/ioZ3K8JwvgaNfFPs8P-QKND4vfOMPPB1r_yhv_pT9Eb9bPfztiDIaUiw8bL1WfEHQnFzqJ9V0dAK-XET-JZcDmw",,"01 64 95 00 35","+33 1 64 95 00 35","01 64 95 00 35","PARISH",
3304,870,"ey/91/angerville","140002","Angerville","Paroisse",," ","secteurbeauce@orange.fr","+33164955697","http://www.paroissesbeauce91.catholique.fr/Angerville","http://lh3.googleusercontent.com/mDz9uXa-XrQqpOz-ZWI9TlDI7xdPIDfFtEk_jyAKXyQq4bmnsUPlYhDkQ287iVIblN20JiMRggNltBzF0x7HBLEz",,"01 64 95 56 97","+33 1 64 95 56 97","01 64 95 56 97","PARISH",
3305,870,"ey/91/angervilliers","140003","Angervilliers","Paroisse",," ","contact@secteurlimours-catholique.fr","+33686751851","http://secteurlimours-catholique.fr/","http://lh3.googleusercontent.com/cFKI8O41-yCRo8wVxY5mwaev8dZ6RI77uV3-YfBWc3UwJJGWmB0xX5f5owdF3ZLmXzMwWchODDPO7jc5RDiHTuQ",,"06 86 751851","+33 6 86 75 18 51","06 86 75 18 51","PARISH",
3306,870,"ey/91/arpajon","140004","Arpajon","Paroisse","Père Grégoire AKAKPO"," ","groupementparoissialarpajon@gmail.com","+33164900117",,"http://lh3.googleusercontent.com/2sBXMwJ2xHa-5TfO46-bVdl_yQJjk8oN069kLAKpcNT4Dcb850mCbDTjRzVu6ArSb1haSsCnw_IaQiiEMqSd4pOa",,"01 64 90 01 17","+33 1 64 90 01 17","01 64 90 01 17","PARISH",
3307,870,"ey/91/arrancourt","140005","Arrancourt","Paroisse",," ","secteurbeauce@orange.fr","+33164950035","http://catholique-evry.cef.fr/Arrancourt",,,"01 64 95 00 35","+33 1 64 95 00 35","01 64 95 00 35","PARISH",
3308,870,"ey/91/athis-mons","140006","Athis Mons","Paroisse",," ",,"+33169384306",,"http://lh3.googleusercontent.com/Vo6mWQGSTqPOhJQRHqAmvcDT9CE8fcZweBxi9YOQek64ZCi6Mkp2_5vKyuEeas9R8pWFi8ZjC20vT9_aaA_nw2NO",,"01 69 38 43 06","+33 1 69 38 43 06","01 69 38 43 06","PARISH",
3309,870,"ey/91/authon-la-plaine","140007","Authon la Plaine","Paroisse",," ","secteur.dourdan@free.fr","+33164597141","http://evry.catholique.fr/Authon-la-Plaine","http://lh3.googleusercontent.com/k-Uw59hCkryrIA4mhk2sapgMiaVc0ZcUr98mVtW1KPbLB3WfdmDwrNz2Auq2CVZxho5BUx19ilwc57aOeB0vaEE",,"01 64 59 71 41","+33 1 64 59 71 41","01 64 59 71 41","PARISH",
3310,870,"ey/91/auvernaux","140008","Auvernaux","Paroisse",," ",,"+33164576161","http://evry.catholique.fr/Auvernaux","http://lh3.googleusercontent.com/T91Y_9kePC83b2aFFLT018air3B_eWhvsU_VAybhjeZxXrpYOzLrs1LbC5LqjNe0Zi2r1yWyhvBSc7cVb46oZG7D",,"01 64 57 61 61","+33 1 64 57 61 61","01 64 57 61 61","PARISH",
3311,870,"ey/91/auvers-saint-georges","140009","Auvers Saint Georges","Paroisse",," ",,"+33160803058","http://evry.catholique.fr/Auvers-Saint-Georges","http://lh3.googleusercontent.com/KOmVymJ79xk-RGwWpjotzzY6uC8hLzuh6543McD2XJ84sxbjLbFfDFrOdsqG3-tnzSB5gela8gGkzLmWTZac8OM",,"01 60 80 30 58","+33 1 60 80 30 58","01 60 80 30 58","PARISH",
3312,870,"ey/91/avrainville","140010","Avrainville","Paroisse",," ",,"+33164913149",,"http://lh3.googleusercontent.com/MD88oUhTOibn74JUMKgA4E8OwI-8Diiq_eCATaJD6OnymgHs6EaVNR56EOAzsg7SBbS6Q765gMaLQ-3Zaj4RZwaY",,"0164913149","+33 1 64 91 31 49","01 64 91 31 49","PARISH",
3313,870,"ey/91/ballainvilliers","140011","Ballainvilliers","Paroisse",," ","paroissecatho.ballainvilliers@laposte.net","+33674821546","http://evry.catholique.fr/Ballainvilliers","http://lh3.googleusercontent.com/-FgiFdD2z4eHwep0nMk9AzFgTREALsQfr53C2QLKnedHf41bnICuuipCFqd6h3qbGtIbIhAqvv1-Wp4vbi4t3a8",,"06 74 82 15 46","+33 6 74 82 15 46","06 74 82 15 46","PARISH",
3314,870,"ey/91/ballancourt-sur-essonne","140012","Ballancourt sur Essonne","Paroisse",," ",,"+33164932095","http://secteur-lafertealais-catho91.cef.fr","http://lh3.googleusercontent.com/kGDvpaXryJPKjDCe7HuZdbzt46bTh2ElZXR0LOZRofdhv2x5TGxly9MYvL5r8vOqwMWiUZrPatKD_YpwYJcHxA",,"01 64 93 20 95","+33 1 64 93 20 95","01 64 93 20 95","PARISH",
3315,870,"ey/91/baulne","140013","Baulne","Paroisse",," ",,"+33160751429","http://secteur-lafertealais-catho91.cef.fr","http://lh3.googleusercontent.com/VZrEvnjjh05y7VTw0P3C07PfiV6_84UZKP1iiM0yQiZhAtXGFeOSmjwAEwdnPkquVUG1BaEMcgVKBHAPVoNyP_D9",,"01 60 75 14 29","+33 1 60 75 14 29","01 60 75 14 29","PARISH",
3316,870,"ey/91/bievres","140014","Bièvres / Igny / Vauhallan","Paroisse",," ",,"+33169412047","http://secteur-palaiseau.evry.catholique.fr/","http://lh3.googleusercontent.com/i8-q1OvCQzoEon_01h7-RpDyvlAzD4td72FWA4HfQlaNiM756GwCS2AJ8hrJjs5HwGuT8PVTX3hTb9ll9CdsQg",,"01.69.41.20.47","+33 1 69 41 20 47","01 69 41 20 47","PARISH",
3317,870,"ey/91/blandy","140015","Blandy","Paroisse",," ",,"+33164958020","http://evry.catholique.fr/Blandy","http://lh3.googleusercontent.com/u_AdoOZ5AptIP-vzUYhpJYZNuviU_PgjSgsy-lzclKg2xnaGa5yB9tcJfyVpKkR9rvWiJCP2a5RcDRTr0FhyUw",,"01 64 95 80 20","+33 1 64 95 80 20","01 64 95 80 20","PARISH",
3318,870,"ey/91/boigneville","140016","Boigneville","Paroisse",," ",,"+33164995007","http://evry.catholique.fr/Boigneville","http://lh3.googleusercontent.com/DevpxtbRSXSZv9SKajEWCvDfpb7aFgn_pS4YMRC5iGKtp06KGNtQ5Kx5FKqflblbnbofU8fnYnEeNJtDfzjA9w",,"01 64 99 50 07","+33 1 64 99 50 07","01 64 99 50 07","PARISH",
3319,870,"ey/91/bois-herpin","140017","Bois Herpin","Paroisse",," ","secteurbeauce@orange.fr","+33164950035","http://evry.catholique.fr/Bois-Herpin","http://lh3.googleusercontent.com/mCAD3GOg5_uhc4XlkZoJTQZTGfsuhuVpe-tMVawuxmofZjcFRaUGtEVhwhC2C7Uglajs1KHTaBL_Tcl5YX-1coo",,"01 64 95 00 35","+33 1 64 95 00 35","01 64 95 00 35","PARISH",
3320,870,"ey/91/boissy-la-rivere","140018","Boissy la Rivère","Paroisse",," ","secteurbeauce@orange.fr","+33164950035","http://evry.catholique.fr/Boissy-la-Riviere","http://lh3.googleusercontent.com/CmJalQji05zR4W4eC0Xm2aSjr9Sv1vnG4sVc8eS3wqWK9ImP5obUTLBJNcQbFmEYykE49VNZ0660KhE0_CHj1Ag",,"01 64 95 00 35","+33 1 64 95 00 35","01 64 95 00 35","PARISH",
3321,870,"ey/91/boissy-le-cutte","140019","Boissy le Cutte","Paroisse","Père Thomas Moto"," ",,"+33164576161","http://secteur-lafertealais-catho91.cef.fr","http://lh3.googleusercontent.com/mvwnOotoFUmsG825glEt0McIssZM6EkQsESekiB6s7YQnlEu2w8QOSCv9kg3cBH16b8KE6sWUHW0Xb-UaN5IwhU",,"01 64 57 61 61","+33 1 64 57 61 61","01 64 57 61 61","PARISH",
3322,870,"ey/91/boissy-le-sec","140020","Boissy le Sec","Paroisse",," ","secteur.dourdan@free.fr","+33164597141","http://evry.catholique.fr/Boissy-le-Sec","http://lh3.googleusercontent.com/E6DoQIztORpX2lLWdC8zM9o_83JsdSKdbrFakvV-96kbANs8n-qmGt9HFP5t5T9RqKFdrRAh89-CmWOP5TcmR9w",,"01 64 59 71 41","+33 1 64 59 71 41","01 64 59 71 41","PARISH",
3323,870,"ey/91/boissy-sous-saint-yon","140021","Boissy sous Saint Yon","Paroisse","Père Luc MAZOLA"," ","luc-mazola@hotmail.com","+33164913149",,"http://lh3.googleusercontent.com/RVFu0Ccs-Sc1I-MGl60hgLqi6V5zwIOsXt5Lasnha5evmQoEOEwUG-ETDsr6fIS_h8ZlUto_iiTV6LBI2aypRy0",,"01 64 91 31 49","+33 1 64 91 31 49","01 64 91 31 49","PARISH",
3324,870,"ey/91/bondoufle","140022","Bondoufle","Paroisse","Père Claude TSHEFU"," ","eaparoisse.bondoufle@orange.fr","+33160868561","http://secteurevry.catholique.fr/sommaire_Bondoufle.php","http://lh3.googleusercontent.com/JqUZnqbUSSRZaH6BLVRT0A1g2mW8RaHvLaIUJXhSKKXGQdgxenzN8dLA5usAiATOALiUlPV0kJvrBOFz36S2S8E",,"01 60 86 85 61","+33 1 60 86 85 61","01 60 86 85 61","PARISH",
3325,870,"ey/78/bonnelles","140023","Bonnelles","Paroisse",," ","contact@secteurlimours-catholique.fr","+33686751851","http://secteurlimours-catholique.fr","http://lh3.googleusercontent.com/lu7lxMV8JrYQfhMkRJieqVI-IzOQW0A8544zEnrS36TXBW45xsZ1ZWatL0fELlAUp_hi6RYgx2nYM2GDd5nSe4SB",,"0686751851","+33 6 86 75 18 51","06 86 75 18 51","PARISH",
3326,870,"ey/91/boullay-les-troux","140024","Boullay les Troux","Paroisse",," ","contact@secteurlimours-catholique.fr","+33686751851","http://secteurlimours-catholique.fr","http://lh3.googleusercontent.com/469eaO7A3IHaWy9kz8VlB2_lEHx24KBccWOxQY7xerxVb1xvgTE4f2PdPFvphqX2mcZZO2nR_CbYWCCrRr9-1g0",,"06 86 75 18 51","+33 6 86 75 18 51","06 86 75 18 51","PARISH",
3327,870,"ey/91/bouray-sur-juine","140025","Bouray sur Juine","Paroisse",," ",,"+33169274405","http://evry.catholique.fr/Bouray-sur-Juine","http://lh3.googleusercontent.com/T7rR3F-1_dl0pK1HhYv9p_ipsrXVL8muoMlxu7K1Bq5Lg-NbMN02f-8aJBHrDTP3k5NsAjm_La_8ulbAp4uihWaX",,"01 69 27 44 05","+33 1 69 27 44 05","01 69 27 44 05","PARISH",
3328,870,"ey/91/boussy-saint-antoine","140026","Boussy Saint Antoine","Paroisse","Père Matthias AMIOT"," ",,"+33169002958",,"http://lh3.googleusercontent.com/Xr41rxnHMBV_5OZDZRYgjCys0LA_J2BKcFYwxMRptv-mkVlwTH9w1P7PGc91OM2nQnNHbRyxuVjVgpneLhVjxGM",,"01 69 00 29 58","+33 1 69 00 29 58","01 69 00 29 58","PARISH",
3329,870,"ey/91/boutervilliers","140027","Boutervilliers","Paroisse",," ","presbytere.etampes@orange.fr","+33164597141","http://evry.catholique.fr/Boutervilliers","http://lh3.googleusercontent.com/NdHimT7fHN9kZQtlPMzN40c0FcVpWg7ACrdB_lLj7uxy0lGwa-ws3QqouM8UU0Lp0J1SBnoSn1wdRT92VJvmLw",,"01 64 59 71 41","+33 1 64 59 71 41","01 64 59 71 41","PARISH",
3330,870,"ey/91/boutigny-sur-essonne","140028","Boutigny sur Essonne","Paroisse","Père Pascal DAVEAU"," ",,"+33164995007","http://secteur-lafertealais-catho91.cef.fr","http://lh3.googleusercontent.com/dv5_avsCStYR8gaxo9mvdkr7Rsbg1sGPjfHYqzQj8kicfO5xDpLPjTsIzJAPHPZrcL1ocMJ3bUF9GcSESwTs3Yka",,"01 64 99 50 07","+33 1 64 99 50 07","01 64 99 50 07","PARISH",
3331,870,"ey/91/bouville","140029","Bouville","Paroisse",," ",,"+33164958020",,"http://lh3.googleusercontent.com/PVBvX9dfAudjrm3YmPVgHUj30ED_GT9iSzMWFL9vQa1mCbtP9LEC7Xhf2FwHunTa81ZDcImdCRxvXAR1ezfzCg",,"01 64 95 80 20","+33 1 64 95 80 20","01 64 95 80 20","PARISH",
3332,870,"ey/91/bretigny-sur-orge","140030","Bretigny sur Orge","Paroisse","Père Jean-Luc GUILBERT"," ","secteurcathobretigny@free.fr","+33160847982",,"http://lh3.googleusercontent.com/jYLCsJ8nyABKsPO0-mflxEU2FTE_YuJVESNNFgiDyaFdS2Yk3EGn6b6cFT5GoCxNl24JoIC371gJrDFgUohXI2-P",,"01 60 84 79 82","+33 1 60 84 79 82","01 60 84 79 82","PARISH",
3333,870,"ey/91/breuillet","140031","Breuillet","Paroisse","Père Nils MARTELLIERE"," ","paroisse.breuillet@free.fr","+33175282720","http://paroisse.breuillet.free.fr","http://lh3.googleusercontent.com/dIqXA08kDlrhfM3VYOl-HawOozRSkSLZUt4O_p_ZY8MGl6AHBzbtrgd8Dn3HMtqAby1hWgRv2cOA9F8wRaBQ7Q",,"01 75 28 27 20","+33 1 75 28 27 20","01 75 28 27 20","PARISH",
3334,870,"ey/91/breux-jouy","140032","Breux Jouy","Paroisse",," ",,"+33175282720",,"http://lh3.googleusercontent.com/vS_dLoN18fInKv42sXyFKYGOwSr42zue5AYwvbm48-JCLbkTxfkqnTmTrwJy5SNnSp_qxYo7kw7qdtZ10DfgHjI",,"01 75 28 27 20","+33 1 75 28 27 20","01 75 28 27 20","PARISH",
3531,871,"ft/83/la-cadiere-d-azur","141034","La Cadière d'Azur","Paroisse",," ",,"+33494987049",,,,"04 94 98 70 49","+33 4 94 98 70 49","04 94 98 70 49","PARISH",
3954,876,"li/59/mons-en-baroeul","146049","Mons en Baroeul","Paroisse",,,,,"",,,,,,"PARISH",
3335,870,"ey/91/briis-sous-forges","140034","Briis sous Forges","Paroisse",,"Accueil 9 rue de l&#39;Orme-MaillardBriis-sous-Forges","contact@secteurlimours-catholique.fr","+33164907052","http://secteurlimours-catholique.fr/","http://lh3.googleusercontent.com/VPT6OEMvO8gtCqdg9mKXkAr-rgMQtlkP39SQyDFvts6YguLDcC6rQV-nmBynpgE8zwf_InN92h7RT47P-S09aKo",,"01 64 90 70 52","+33 1 64 90 70 52","01 64 90 70 52","PARISH",
3336,870,"ey/91/brieres-les-scelles","140033","Brières les Scelles","Paroisse",," ","presbytere.etampes@orange.fr","+33164944648","http://evry.catholique.fr/Brieres-les-Scelles","http://lh3.googleusercontent.com/c9BkJfQEcspCCmnE3snyvCIwfYyG5c08HG5C5PgJuODl9j645cucFouzr-bkG0cD7YIAnsJ6MdAihLq4_YmOeWu2",,"01 64 94 46 48","+33 1 64 94 46 48","01 64 94 46 48","PARISH",
3337,870,"ey/91/brouy","140035","Brouy","Paroisse","Père Pascal DAVEAU"," ",,"+33164995007","http://catholique-evry.cef.fr/Brouy","http://lh3.googleusercontent.com/kp2NJnU58kT3R4Cb7xwi0E-y119731lipR3G7qdvqM9JuIqlgL9_qoYs-37Sm4d0BADaXM2hyBOjrTqbII6IsBc",,"01 64 99 50 07","+33 1 64 99 50 07","01 64 99 50 07","PARISH",
3338,870,"ey/91/bruyeres-le-chatel","140037","Bruyères le Chatel","Paroisse","Père Jean Marie FLOUR","Accueil : 8 rue de la Fontaine Bouillant 91680 BRUYERES LE CHATEL","jeanmarie.flour@gennesaret.fr","+33687815264",,"http://lh3.googleusercontent.com/zTOabHEBE4sTJqQ1_7pOGeA7pj9nZUo9XV7li073DI2_3E6hSC18z-nrGkTpoqfYXHz4j3aRf8aFtSlTTy_3NhbL",,"06 87 81 52 64","+33 6 87 81 52 64","06 87 81 52 64","PARISH",
3339,870,"ey/91/buno-bonnevaux","140038","Buno Bonnevaux","Paroisse",,"Accueil : 13 rue de la Ferté-Alais91720&nbsp; Maisse",,"+33164995007","http://evry.catholique.fr/Buno-Bonnevaux","http://lh3.googleusercontent.com/rl8KV3n1LVJp3h-g3Iy0zXgSiXxhDDtsetNs6n7i_FPORMvrCjozy4EIRMIm2g6XvvH50Zy0eamTt6VFsxYdnGWD",,"01 64 99 50 07","+33 1 64 99 50 07","01 64 99 50 07","PARISH",
3340,870,"ey/91/bures-sur-yvette","140039","Bures sur Yvette","Paroisse","Frère Jean-Marie BURNOD","Accueil : 8 rue du Général Leclerc ","paroisse.stmatthieu@free.fr","+33169075710","http://www.secteurpastoraldelyvette.fr/","http://lh3.googleusercontent.com/FjIDFyh7TE71KDeSYXMPUAdHvSI-qeGzkui_OB_el7bGcoMWTDs1Trc0OpWAeFR1ljugQi_hYgcVnDrWBzaiIQ8c",,"01 69 07 57 10","+33 1 69 07 57 10","01 69 07 57 10","PARISH",
3341,870,"ey/91/cerny","140040","Cerny","Paroisse","Père Thomas MOTO"," ",,"+33164576161","http://secteur-lafertealais-catho91.cef.fr","http://lh3.googleusercontent.com/OwF-TDFloXx4kbqTXfwx9VAzfY4ydPAmHAlem2Ypy9mbwd7V4KXM2Br9WlIMF6k-cII4--WegLq9CWFsLH9sjh3t",,"01 64 57 61 61","+33 1 64 57 61 61","01 64 57 61 61","PARISH",
3342,870,"ey/91/chalo-saint-mars","140041","Chalo Saint Mars","Paroisse","Père Armand MAKOUKILA","Accueil : 18 rue Évezard - 91150 Étampes01 64 94 46 48","presbytere.etampes@orange.fr","+33164944648","http://evry.catholique.fr/Chalo-Saint-Mars","http://lh3.googleusercontent.com/AEQ45lj81_FI-Kt2xdiZBMB9DdP-oo8nfzI6uHsxzkTK7Ld36Yz1CxelWJUNLJpeeozyMsMmcgd5A9cJSplAbvI",,"01 64 94 46 48","+33 1 64 94 46 48","01 64 94 46 48","PARISH",
3343,870,"ey/91/chaloou-moulineux","140042","Chalou Moulineux","Paroisse",,"Accueil : 1 rue de Dourdan - AngervillePas d&#39;accueil en juilletTéléphone : 01 64 95 56 97","secteurbeauce@orange.fr","+33169952642","http://evry.catholique.fr/Chalou-Moulineux","http://lh3.googleusercontent.com/0ldFZuZAiE9BHD2HiZ-4Xfluux8X19Cdk1cQRX8-pHJCE8WXGC2HUMO_KcKNoirIc80MOCXJ2rP4fDOuAejXvrk",,"01 69 95 26 42","+33 1 69 95 26 42","01 69 95 26 42","PARISH",
